Date,Open,High,Low,Close,Adj Close,Volume,M_Y_Date
2/23/2018,271.790009,274.709991,271.25,274.709991,269.589203,92766400,2-2018
2/26/2018,275.929993,278.01001,275.26001,277.899994,272.719757,86491400,2-2018
2/27/2018,278.109985,278.920013,274.359985,274.429993,269.314423,99099200,2-2018
2/28/2018,275.679993,276.190002,271.290009,271.649994,266.586273,121907800,2-2018
3/1/2018,271.410004,273.170013,266,267.700012,262.709869,176855100,3-2018
3/2/2018,265.799988,269.720001,264.820007,269.079987,264.064148,139083200,3-2018
3/5/2018,267.730011,272.890015,267.609985,272.190002,267.11618,97307400,3-2018
3/6/2018,273.299988,273.390015,271.179993,272.880005,267.793335,79213200,3-2018
3/7/2018,270.420013,273.179993,270.200012,272.779999,267.695221,87063500,3-2018
3/8/2018,273.549988,274.23999,272.420013,274.100006,268.990601,66901200,3-2018
3/9/2018,275.700012,278.869995,275.339996,278.869995,273.671661,113625300,3-2018
3/12/2018,279.200012,279.910004,278.079987,278.519989,273.328217,71924800,3-2018
3/13/2018,279.839996,280.410004,276.029999,276.720001,271.561768,91968900,3-2018
3/14/2018,277.809998,278.019989,274.670013,275.299988,270.168213,105895100,3-2018
3/15/2018,275.880005,276.609985,274.429993,275,269.873779,83433000,3-2018
3/16/2018,274.5,275.390015,274.140015,274.200012,270.166473,100343700,3-2018
3/19/2018,273.350006,274.399994,268.619995,270.48999,266.510986,109208400,3-2018
3/20/2018,270.940002,271.670013,270.179993,270.950012,266.964264,59757300,3-2018
3/21/2018,270.899994,273.269989,270.190002,270.429993,266.451904,78709600,3-2018
3/22/2018,267.910004,268.869995,263.359985,263.670013,259.791351,148785900,3-2018
3/23/2018,264.170013,264.540009,257.829987,258.049988,254.253998,183534800,3-2018
3/26/2018,262.130005,265.429993,259.410004,265.109985,261.210175,141956100,3-2018
3/27/2018,266.170013,266.769989,258.839996,260.600006,256.76651,129941400,3-2018
3/28/2018,260.75,262.640015,258.579987,259.829987,256.007782,146452300,3-2018
3/29/2018,261.119995,265.26001,259.839996,263.149994,259.278992,111601600,3-2018
4/2/2018,262.549988,263.130005,254.669998,257.470001,253.682541,186286300,4-2018
4/3/2018,258.869995,261.309998,256.839996,260.769989,256.934021,119956900,4-2018
4/4/2018,256.75,264.359985,256.600006,263.559998,259.682953,123715300,4-2018
4/5/2018,265.549988,266.640015,264.320007,265.640015,261.732361,82652600,4-2018
4/6/2018,263.420013,265.109985,258,259.720001,255.899429,179521200,4-2018
4/9/2018,261.369995,264.839996,259.940002,261,257.160614,105442900,4-2018
4/10/2018,264.269989,266.040009,262.980011,265.149994,261.249573,103529000,4-2018
4/11/2018,263.470001,265.640015,263.390015,263.76001,259.880035,91140200,4-2018
4/12/2018,265.26001,267,265.059998,265.929993,262.018097,68890500,4-2018
4/13/2018,267.410004,267.540009,264.01001,265.149994,261.249573,85079200,4-2018
4/16/2018,267,268.200012,266.070007,267.329987,263.397491,63405300,4-2018
4/17/2018,269.329987,270.869995,268.75,270.190002,266.215424,64682000,4-2018
4/18/2018,270.690002,271.299988,269.869995,270.390015,266.412506,57303900,4-2018
4/19/2018,269.649994,269.880005,267.720001,268.890015,264.93457,77655900,4-2018
4/20/2018,268.809998,269.059998,265.609985,266.609985,262.68808,99953100,4-2018
4/23/2018,267.26001,267.890015,265.350006,266.570007,262.648682,65558000,4-2018
4/24/2018,267.730011,267.980011,261.279999,262.980011,259.111511,112885500,4-2018
4/25/2018,262.910004,264.130005,260.850006,263.630005,259.751923,103840900,4-2018
4/26/2018,264.790009,267.25,264.290009,266.309998,262.392517,67731900,4-2018
4/27/2018,267,267.339996,265.5,266.559998,262.638824,57053600,4-2018
4/30/2018,267.26001,267.890015,264.429993,264.51001,260.618988,82182300,4-2018
5/1/2018,263.869995,265.100006,262.109985,264.980011,261.082092,74203400,5-2018
5/2/2018,264.76001,265.679993,262.76001,263.200012,259.328278,86368900,5-2018
5/3/2018,262.26001,263.359985,259.049988,262.619995,258.756775,136311500,5-2018
5/4/2018,261.519989,266.790009,261.149994,266.019989,262.106781,91222100,5-2018
5/7/2018,266.890015,268.019989,266.109985,266.920013,262.993561,55304900,5-2018
5/8/2018,266.5,267.329987,265.149994,266.920013,262.993561,67499200,5-2018
5/9/2018,267.679993,269.869995,267.089996,269.5,265.535583,59666100,5-2018
5/10/2018,270.339996,272.390015,270.220001,272.019989,268.018494,72063900,5-2018
5/11/2018,272.160004,273.149994,271.579987,272.850006,268.836273,59871500,5-2018
5/14/2018,273.339996,274.079987,272.359985,272.980011,268.964386,54790600,5-2018
5/15/2018,271.589996,271.609985,270.029999,271.100006,267.11203,87036100,5-2018
5/16/2018,271.140015,272.76001,271.109985,272.23999,268.235229,53942600,5-2018
5/17/2018,271.940002,273.230011,271.130005,272.01001,268.008667,56536400,5-2018
5/18/2018,271.619995,272.029999,270.929993,271.329987,267.338654,64368000,5-2018
5/21/2018,273.01001,273.980011,272.570007,273.369995,269.348633,58025900,5-2018
5/22/2018,273.959991,274.25,272.23999,272.609985,268.599792,52966400,5-2018
5/23/2018,271.170013,273.390015,270.98999,273.359985,269.338776,61021700,5-2018
5/24/2018,272.910004,273.220001,270.779999,272.799988,268.787048,76043800,5-2018
5/25/2018,272.149994,272.859985,271.579987,272.149994,268.146606,56374800,5-2018
5/29/2018,270.309998,271.170013,267.76001,269.019989,265.062622,115908600,5-2018
5/30/2018,270.5,273.109985,270.420013,272.609985,268.599792,69678400,5-2018
5/31/2018,272.149994,272.48999,270.26001,270.940002,266.954376,93519900,5-2018
6/1/2018,272.410004,273.940002,272.329987,273.600006,269.575287,71258400,6-2018
6/4/2018,274.529999,275.190002,274.26001,274.899994,270.85614,45385200,6-2018
6/5/2018,275.049988,275.529999,274.179993,275.100006,271.053192,51135000,6-2018
6/6/2018,275.790009,277.519989,275.089996,277.399994,273.319366,62732200,6-2018
6/7/2018,277.950012,278.279999,276.339996,277.369995,273.289825,72969400,6-2018
6/8/2018,276.850006,278.25,276.660004,278.190002,274.097778,72139700,6-2018
6/11/2018,278.440002,279.369995,278.309998,278.559998,274.462311,58892500,6-2018
6/12/2018,279.029999,279.329987,278.190002,278.920013,274.817017,72329000,6-2018
6/13/2018,279.190002,279.480011,277.799988,278.029999,273.940094,79070600,6-2018
6/14/2018,279.01001,279.329987,278.059998,278.730011,274.629822,77097600,6-2018
6/15/2018,276.600006,277.51001,275.350006,277.130005,274.279449,120041600,6-2018
6/18/2018,275.48999,276.700012,274.950012,276.559998,273.715332,52917600,6-2018
6/19/2018,274,275.75,273.529999,275.5,272.666199,97531500,6-2018
6/20/2018,276.269989,276.720001,275.589996,275.970001,273.131378,53785500,6-2018
6/21/2018,275.959991,275.980011,273.679993,274.23999,271.419159,71061400,6-2018
6/22/2018,275.660004,275.790009,274.48999,274.73999,271.914032,54898500,6-2018
6/25/2018,273.440002,273.619995,269.100006,271,268.212494,137854200,6-2018
6/26/2018,271.640015,272.559998,270.790009,271.600006,268.806335,68547400,6-2018
6/27/2018,272.26001,273.869995,269.179993,269.350006,266.579468,105110700,6-2018
6/28/2018,269.290009,271.75,268.48999,270.890015,268.103638,76650500,6-2018
6/29/2018,272.119995,273.660004,271.149994,271.279999,268.489624,97592500,6-2018
7/2/2018,269.51001,272.040009,269.23999,271.859985,269.06366,63554800,7-2018
7/3/2018,272.869995,272.980011,270.420013,270.899994,268.113525,42187100,7-2018
7/5/2018,272.170013,273.179993,270.959991,273.109985,270.300781,56925900,7-2018
7/6/2018,273.140015,275.839996,272.709991,275.420013,272.587036,66493700,7-2018
7/9/2018,276.549988,277.959991,276.5,277.899994,275.041534,50550400,7-2018
7/10/2018,278.410004,279.01001,278.079987,278.899994,276.031219,51966800,7-2018
7/11/2018,277.149994,278.040009,276.519989,276.859985,274.012238,77054700,7-2018
7/12/2018,278.279999,279.429993,277.600006,279.369995,276.496399,60124700,7-2018
7/13/2018,279.170013,279.929993,278.660004,279.589996,276.714142,48216000,7-2018
7/16/2018,279.640015,279.799988,278.839996,279.339996,276.466705,48201000,7-2018
7/17/2018,278.470001,280.910004,278.410004,280.470001,277.585114,52315500,7-2018
7/18/2018,280.559998,281.179993,280.059998,281.059998,278.169037,44593500,7-2018
7/19/2018,280.309998,280.73999,279.459991,280,277.119934,61412100,7-2018
7/20/2018,279.769989,280.480011,279.5,279.679993,276.803223,82337700,7-2018
7/23/2018,279.450012,280.429993,279.059998,280.200012,277.317871,47047600,7-2018
7/24/2018,281.790009,282.559998,280.630005,281.609985,278.713348,68026900,7-2018
7/25/2018,281.329987,284.369995,281.279999,284.01001,281.088684,78882900,7-2018
7/26/2018,283.200012,284.109985,283.089996,283.339996,280.425568,57919500,7-2018
7/27/2018,283.709991,283.820007,280.380005,281.420013,278.52533,76768700,7-2018
7/30/2018,281.51001,281.690002,279.359985,279.950012,277.070465,63742500,7-2018
7/31/2018,280.809998,282.019989,280.380005,281.329987,278.436218,68570500,7-2018
8/1/2018,281.559998,282.130005,280.130005,280.859985,277.971069,53853300,8-2018
8/2/2018,279.390015,282.579987,279.160004,282.390015,279.485382,63426400,8-2018
8/3/2018,282.529999,283.660004,282.329987,283.600006,280.682892,53935400,8-2018
8/6/2018,283.640015,284.98999,283.200012,284.640015,281.712189,39400900,8-2018
8/7/2018,285.390015,286.01001,285.23999,285.579987,282.642517,43196600,8-2018
8/8/2018,285.390015,285.910004,284.940002,285.459991,282.523743,42114600,8-2018
8/9/2018,285.529999,285.970001,284.920013,285.070007,282.137787,35652400,8-2018
8/10/2018,283.450012,284.059998,282.359985,283.160004,280.247437,77076000,8-2018
8/13/2018,283.470001,284.160004,281.769989,282.100006,279.198334,65686900,8-2018
8/14/2018,282.920013,284.170013,282.480011,283.899994,280.979797,43842000,8-2018
8/15/2018,282.380005,282.540009,280.160004,281.779999,278.881622,102925400,8-2018
8/16/2018,283.399994,285.040009,283.359985,284.059998,281.138184,69967900,8-2018
8/17/2018,283.829987,285.559998,283.369995,285.059998,282.127899,65618500,8-2018
8/20/2018,285.570007,285.970001,285.059998,285.670013,282.731628,39807500,8-2018
8/21/2018,286.25,287.309998,285.709991,286.339996,283.394714,67272000,8-2018
8/22/2018,285.880005,286.76001,285.579987,286.170013,283.226471,44993300,8-2018
8/23/2018,285.970001,286.940002,285.429993,285.790009,282.850403,49204900,8-2018
8/24/2018,286.440002,287.670013,286.380005,287.51001,284.552673,57487400,8-2018
8/27/2018,288.859985,289.899994,288.679993,289.779999,286.799347,57072400,8-2018
8/28/2018,290.299988,290.420013,289.399994,289.920013,286.937897,46943500,8-2018
8/29/2018,290.160004,291.73999,289.890015,291.480011,288.481842,61485500,8-2018
8/30/2018,290.940002,291.359985,289.630005,290.299988,287.313965,61229500,8-2018
8/31/2018,289.839996,290.809998,289.290009,290.309998,287.323883,66140800,8-2018
9/4/2018,289.839996,290.209991,288.679993,289.809998,286.82901,57594400,9-2018
9/5/2018,289.410004,289.640015,287.890015,289.029999,286.057037,72452400,9-2018
9/6/2018,289.149994,289.48999,287,288.160004,285.196014,65909900,9-2018
9/7/2018,286.980011,288.700012,286.709991,287.600006,284.641754,73524800,9-2018
9/10/2018,288.73999,289.040009,287.880005,288.100006,285.136597,50210900,9-2018
9/11/2018,287.369995,289.549988,286.980011,289.049988,286.076813,50530500,9-2018
9/12/2018,289.059998,289.799988,288.230011,289.119995,286.146118,59810800,9-2018
9/13/2018,290.320007,291.040009,290,290.829987,287.838531,51034200,9-2018
9/14/2018,291.059998,291.269989,290,290.880005,287.888,55079900,9-2018
9/17/2018,290.820007,290.859985,289.029999,289.339996,286.363831,68244000,9-2018
9/18/2018,289.579987,291.579987,289.549988,290.910004,287.917725,61930400,9-2018
9/19/2018,290.970001,291.690002,290.829987,291.220001,288.224518,49080600,9-2018
9/20/2018,292.640015,293.940002,291.23999,293.579987,290.560242,100360600,9-2018
9/21/2018,293.089996,293.220001,291.809998,291.98999,290.294769,105479700,9-2018
9/24/2018,291.339996,291.5,290.369995,291.019989,289.330414,53409600,9-2018
9/25/2018,291.529999,291.649994,290.480011,290.75,289.061981,44370000,9-2018
9/26/2018,290.910004,292.23999,289.410004,289.880005,288.197052,79739700,9-2018
9/27/2018,290.410004,291.910004,290.100006,290.690002,289.002319,59249500,9-2018
9/28/2018,289.98999,291.279999,289.950012,290.720001,289.032166,70091400,9-2018
10/1/2018,292.109985,292.929993,290.980011,291.730011,290.036316,62078900,10-2018
10/2/2018,291.559998,292.359985,291.140015,291.559998,289.867279,47258200,10-2018
10/3/2018,292.73999,293.209991,291.320007,291.720001,290.026367,64694600,10-2018
10/4/2018,291.179993,291.23999,287.660004,289.440002,287.759583,111545900,10-2018
10/5/2018,289.690002,290.269989,286.220001,287.820007,286.148987,105951700,10-2018
10/8/2018,287.049988,288.220001,285.5,287.820007,286.148987,87742200,10-2018
10/9/2018,287.390015,288.859985,286.769989,287.399994,285.731415,74339000,10-2018
10/10/2018,286.829987,286.910004,277.880005,278.299988,276.684265,214731000,10-2018
10/11/2018,277.079987,278.899994,270.359985,272.170013,270.589874,274840500,10-2018
10/12/2018,276.769989,277.089996,272.369995,275.950012,274.347931,183186500,10-2018
10/15/2018,275.549988,277.040009,274.299988,274.399994,272.806915,102263700,10-2018
10/16/2018,276.600006,280.820007,276.070007,280.399994,278.772064,118255800,10-2018
10/17/2018,280.440002,281.149994,277.559998,280.450012,278.821808,110626000,10-2018
10/18/2018,279.399994,280.070007,274.970001,276.399994,274.795288,134557500,10-2018
10/19/2018,277.130005,279.299988,275.470001,276.25,274.646179,139901600,10-2018
10/22/2018,277,277.359985,274.410004,275.01001,273.413361,82415800,10-2018
10/23/2018,270.950012,274.869995,268.609985,273.609985,272.021484,146352700,10-2018
10/24/2018,273.329987,273.76001,264.700012,265.320007,263.779633,177806700,10-2018
10/25/2018,267.380005,271.809998,266.230011,270.079987,268.511963,138061500,10-2018
10/26/2018,265.920013,271,262.290009,265.329987,263.789551,201574600,10-2018
10/29/2018,268.799988,270.25,259.850006,263.859985,262.328094,160749100,10-2018
10/30/2018,263.670013,268.119995,263.119995,267.769989,266.215393,157116000,10-2018
10/31/2018,270.649994,273.230011,270.119995,270.630005,269.058807,128296300,10-2018
11/1/2018,271.600006,273.730011,270.380005,273.51001,271.922089,99495000,11-2018
11/2/2018,274.75,275.230011,269.589996,271.890015,270.311493,122634100,11-2018
11/5/2018,272.440002,274.01001,271.350006,273.390015,271.802795,65622500,11-2018
11/6/2018,273.320007,275.299988,273.25,275.119995,273.522736,60085900,11-2018
11/7/2018,277.559998,281.100006,277.079987,281.01001,279.37854,102752100,11-2018
11/8/2018,280.109985,281.220001,279.220001,280.5,278.87149,65584900,11-2018
11/9/2018,279.029999,279.23999,276.179993,277.76001,276.1474,98812600,11-2018
11/12/2018,277.190002,277.459991,271.98999,272.570007,270.987549,99673600,11-2018
11/13/2018,273.089996,275.329987,271.25,272.059998,270.480499,98176600,11-2018
11/14/2018,274.160004,274.609985,268.450012,270.200012,268.631317,125335900,11-2018
11/15/2018,268.779999,273.540009,267.01001,273.019989,271.434906,135101400,11-2018
11/16/2018,271.790009,274.75,271.209991,273.730011,272.140808,126668000,11-2018
11/19/2018,273.049988,273.380005,268.070007,269.100006,267.537689,103061700,11-2018
11/20/2018,265.359985,267,263.149994,264.119995,262.586578,136021300,11-2018
11/21/2018,265.859985,267.149994,265.01001,265.019989,263.481354,75563700,11-2018
11/23/2018,263.179993,264.820007,263.070007,263.25,261.721649,42807900,11-2018
11/26/2018,265.779999,267.75,265.339996,267.5,265.94696,79981400,11-2018
11/27/2018,266.339996,268.399994,265.660004,268.399994,266.841736,75502400,11-2018
11/28/2018,269.600006,274.579987,268.329987,274.579987,272.98584,127629600,11-2018
11/29/2018,273.709991,275.549988,272.429993,273.980011,272.389343,82346400,11-2018
11/30/2018,273.809998,276.279999,273.450012,275.649994,274.049652,98204200,11-2018
12/3/2018,280.279999,280.399994,277.51001,279.299988,277.678436,103176300,12-2018
12/4/2018,278.369995,278.850006,269.899994,270.25,268.681,177986000,12-2018
12/6/2018,265.920013,269.970001,262.440002,269.839996,268.273376,204185400,12-2018
12/7/2018,269.459991,271.220001,262.630005,263.570007,262.039795,161018900,12-2018
12/10/2018,263.369995,265.160004,258.619995,264.070007,262.536896,151445900,12-2018
12/11/2018,267.660004,267.869995,262.480011,264.130005,262.596527,121504400,12-2018
12/12/2018,267.470001,269,265.369995,265.459991,263.918793,97976700,12-2018
12/13/2018,266.519989,267.48999,264.119995,265.369995,263.829315,96662700,12-2018
12/14/2018,262.959991,264.029999,259.850006,260.470001,258.957794,116961100,12-2018
12/17/2018,259.399994,260.649994,253.529999,255.360001,253.877457,165492300,12-2018
12/18/2018,257.200012,257.950012,253.279999,255.080002,253.599075,134515100,12-2018
12/19/2018,255.169998,259.399994,249.350006,251.259995,249.801239,214992800,12-2018
12/20/2018,249.860001,251.619995,244.649994,247.169998,245.735001,252053400,12-2018
12/21/2018,246.740005,249.710007,239.979996,240.699997,240.699997,255345600,12-2018
12/24/2018,239.039993,240.839996,234.270004,234.339996,234.339996,147311600,12-2018
12/26/2018,235.970001,246.179993,233.759995,246.179993,246.179993,218485400,12-2018
12/27/2018,242.570007,248.289993,238.960007,248.070007,248.070007,186267300,12-2018
12/28/2018,249.580002,251.399994,246.449997,247.75,247.75,153100200,12-2018
12/31/2018,249.559998,250.190002,247.470001,249.919998,249.919998,144299400,12-2018
1/2/2019,245.979996,251.210007,245.949997,250.179993,250.179993,126925200,1-2019
1/3/2019,248.229996,248.570007,243.669998,244.210007,244.210007,144140700,1-2019
1/4/2019,247.589996,253.110001,247.169998,252.389999,252.389999,142628800,1-2019
1/7/2019,252.690002,255.949997,251.690002,254.380005,254.380005,103139100,1-2019
1/8/2019,256.820007,257.309998,254,256.769989,256.769989,102512600,1-2019
1/9/2019,257.559998,258.910004,256.190002,257.970001,257.970001,95006600,1-2019
1/10/2019,256.26001,259.160004,255.5,258.880005,258.880005,96823900,1-2019
1/11/2019,257.679993,259.01001,257.029999,258.980011,258.980011,73858100,1-2019
1/14/2019,256.859985,258.299988,256.410004,257.399994,257.399994,70908200,1-2019
1/15/2019,257.820007,260.700012,257.809998,260.350006,260.350006,85208300,1-2019
1/16/2019,260.829987,261.970001,260.600006,260.980011,260.980011,77636700,1-2019
1/17/2019,260.01001,263.920013,259.959991,262.959991,262.959991,96118400,1-2019
1/18/2019,264.980011,266.980011,263,266.459991,266.459991,127900300,1-2019
1/22/2019,264.820007,265.059998,261.059998,262.859985,262.859985,115531200,1-2019
1/23/2019,264.01001,264.790009,260.660004,263.410004,263.410004,86030300,1-2019
1/24/2019,263.209991,264.200012,262.079987,263.549988,263.549988,59204100,1-2019
1/25/2019,265.609985,266.700012,263.660004,265.779999,265.779999,96883400,1-2019
1/28/2019,263.390015,263.829987,261.790009,263.76001,263.76001,85613700,1-2019
1/29/2019,263.920013,264.549988,262.480011,263.410004,263.410004,65190900,1-2019
